timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,int_x,int_y,int_z,ref_mask
1342569987968,82.0547,35.8433,-2.08557,-1.38415,-0.422878,-0.045907,-0.721872,0.0426163,-0.284486,-0.0657514,-0.0452349,0.0216187,-0.996593,81.8421,35.7128,-2.11443,-1.5216,-0.249171,-0.00123131,-0.627258,0.82312,-0.328642,0.235979,0.0138693,-0.394472,7
1342589988000,82.0304,35.8359,-2.08645,-1.39867,-0.421956,-0.0554713,-0.938462,0.0628736,-0.809138,-0.0647086,-0.0436815,0.0229148,-0.996704,81.8115,35.7079,-2.11452,-1.534,-0.232638,-0.00787775,-0.613218,0.829979,-0.335888,0.235481,0.0135632,-0.394608,7
1342609996928,81.9998,35.8276,-2.09333,-1.41581,-0.412319,-0.079525,-0.550244,0.359178,-0.226456,-0.0624171,-0.0417823,0.0246876,-0.996881,81.7807,35.7035,-2.11474,-1.54612,-0.215983,-0.0146623,-0.599269,0.835243,-0.342454,0.235098,0.0133393,-0.394706,7
1342629994816,81.9661,35.8182,-2.09532,-1.44279,-0.387804,-0.090651,-0.290746,0.813513,-0.582525,-0.0608995,-0.0399664,0.0264295,-0.997007,81.7497,35.6993,-2.1151,-1.55799,-0.199244,-0.0215727,-0.587687,0.838398,-0.348482,0.234594,0.0130539,-0.394804,7
1342649980352,81.9504,35.814,-2.09634,-1.43983,-0.379276,-0.0944782,0.831174,0.74438,-0.116633,-0.0600617,-0.0392292,0.0273464,-0.997063,81.7184,35.6955,-2.11561,-1.56963,-0.182457,-0.0285974,-0.576071,0.840123,-0.353881,0.234085,0.012774,-0.394897,7
1342669994912,81.9378,35.8978,-2.10791,-1.49473,-0.122554,-0.123802,-1.50203,0.139582,0.585759,-0.0554334,-0.0393139,0.031202,-0.99721,81.6869,35.692,-2.11625,-1.58106,-0.165716,-0.0356783,-0.566653,0.833806,-0.354156,0.233831,0.0126442,-0.394939,7
1342689983936,81.9115,35.8958,-2.11004,-1.51655,-0.107586,-0.120266,-0.993066,1.5719,-0.181479,-0.0545314,-0.038334,0.0324861,-0.997259,81.6551,35.6889,-2.11703,-1.59234,-0.149124,-0.0427435,-0.561308,0.825286,-0.352328,0.233227,0.0121496,-0.39498,7
1342709986272,81.8757,35.8935,-2.1129,-1.53356,-0.0975988,-0.12328,-0.354347,-0.469322,-0.0227204,-0.0533591,-0.0372824,0.0322708,-0.99737,81.6232,35.686,-2.11796,-1.60351,-0.13271,-0.0497701,-0.555611,0.815994,-0.350304,0.232779,0.0117876,-0.395004,7
1342729997056,81.8233,35.7929,-2.11267,-1.49933,-0.313678,-0.101341,-0.967934,1.3943,-0.075177,-0.0552605,-0.0351,0.029058,-0.99744,81.591,35.6835,-2.11902,-1.61455,-0.116506,-0.0567266,-0.548598,0.804277,-0.345339,0.232187,0.0113014,-0.395028,7
1342749989696,81.8069,35.7895,-2.11377,-1.50032,-0.302244,-0.0994191,0.786041,0.694669,0.426236,-0.054653,-0.0346566,0.0273286,-0.99754,81.5586,35.6814,-2.12023,-1.62545,-0.100543,-0.0635835,-0.541306,0.791936,-0.340345,0.231629,0.0110387,-0.395058,7
1342769988960,81.7708,35.7825,-2.11616,-1.50485,-0.281365,-0.0999933,-0.506306,-0.0578507,0.196337,-0.0530834,-0.0334457,0.0245053,-0.997742,81.526,35.6795,-2.12156,-1.63618,-0.0848397,-0.0703113,-0.531653,0.778273,-0.33246,0.231357,0.0109203,-0.395072,7
1342789984960,81.7536,35.7793,-2.1173,-1.50832,-0.277985,-0.0982441,-0.0993883,0.648378,0.109279,-0.0525745,-0.0328656,0.0241363,-0.997798,81.4932,35.678,-2.12304,-1.64671,-0.0694108,-0.0768586,-0.521694,0.764534,-0.322316,0.230768,0.0106728,-0.395098,7
1342809999488,81.7095,35.7653,-2.12389,-1.51775,-0.288732,-0.115182,0.357305,0.503162,-0.898626,-0.0511815,-0.0323931,0.0246439,-0.99787,81.4601,35.6767,-2.12464,-1.65705,-0.0542617,-0.0832057,-0.511579,0.750301,-0.312443,0.23047,0.0105568,-0.395111,7
1342829995616,81.6905,35.7618,-2.12537,-1.51974,-0.276878,-0.121331,-0.676629,1.39447,-0.0856262,-0.0501955,-0.032249,0.0254351,-0.997905,81.4269,35.6758,-2.12636,-1.66715,-0.0394421,-0.0892717,-0.498513,0.731617,-0.294281,0.229748,0.0103,-0.395116,7
1342849992768,81.6547,35.7554,-2.12819,-1.52586,-0.271594,-0.119128,-0.431984,0.793287,-0.151695,-0.0491128,-0.0323828,0.0274006,-0.997904,81.3934,35.6752,-2.12821,-1.67699,-0.0249986,-0.0949819,-0.485451,0.712684,-0.276861,0.229418,0.0101925,-0.395118,7
1342869992992,81.6213,35.7462,-2.1328,-1.52642,-0.26555,-0.132575,0.0611139,0.331557,0.0160233,-0.0482321,-0.0329184,0.0295283,-0.997861,81.3598,35.6748,-2.13016,-1.68659,-0.0109313,-0.100329,-0.474453,0.694011,-0.258005,0.228804,0.0100041,-0.395118,7
1342889987456,81.5962,35.7418,-2.13495,-1.526,-0.26418,-0.12897,-0.0097835,-0.164933,0.422318,-0.0475478,-0.033328,0.0308461,-0.997842,81.326,35.6747,-2.13222,-1.69595,0.00277525,-0.105292,-0.461771,0.676601,-0.238457,0.228189,0.00983606,-0.395106,7
1342909988864,81.5595,35.7356,-2.13799,-1.53545,-0.25121,-0.124167,-1.12442,0.524251,0.500332,-0.0464298,-0.0340566,0.0328845,-0.997807,81.292,35.6749,-2.13437,-1.70506,0.0161308,-0.109873,-0.449089,0.658915,-0.219748,0.227745,0.00972568,-0.395097,7
1342930004384,81.5418,35.7328,-2.13938,-1.54629,-0.243764,-0.117945,-0.760428,0.771394,0.582324,-0.0460469,-0.0345141,0.0339987,-0.997772,81.2578,35.6754,-2.13661,-1.71387,0.0291508,-0.114111,-0.431619,0.643017,-0.204169,0.227103,0.00958002,-0.395079,7
1342949992864,81.5036,35.7263,-2.14642,-1.56767,-0.217548,-0.132853,-0.946264,0.715725,-0.235275,-0.0463723,-0.0358368,0.0366918,-0.997613,81.2234,35.6761,-2.13893,-1.72232,0.0418489,-0.118044,-0.414348,0.626729,-0.189214,0.226776,0.00951401,-0.395073,7
1342969993152,81.4578,35.7205,-2.15035,-1.58259,-0.17784,-0.139414,-0.0160073,1.92854,-0.57981,-0.0451813,-0.0372448,0.0389354,-0.997533,81.1889,35.677,-2.14133,-1.73046,0.0541929,-0.121722,-0.399067,0.607631,-0.17867,0.226104,0.00939352,-0.395037,7
1342989991008,81.4397,35.7186,-2.15199,-1.58538,-0.156926,-0.146496,-0.471146,1.72548,-0.657538,-0.0446347,-0.0377686,0.0395185,-0.997515,81.1542,35.6782,-2.1438,-1.73827,0.0661985,-0.125216,-0.382493,0.592851,-0.170792,0.225323,0.00926734,-0.394985,7
1343009989312,81.4009,35.7129,-2.15979,-1.59205,-0.127543,-0.159724,0.912407,1.68935,-0.167689,-0.0437246,-0.038714,0.0408105,-0.997464,81.1194,35.6797,-2.14634,-1.74576,0.0779038,-0.128555,-0.366079,0.577597,-0.163139,0.224997,0.00922116,-0.394966,7
1343030005024,81.381,35.7114,-2.1618,-1.59296,-0.103135,-0.16208,-1.05818,2.21773,-0.209411,-0.0428057,-0.0391834,0.0412055,-0.99747,81.0844,35.6814,-2.14894,-1.75291,0.0892738,-0.131753,-0.348901,0.559349,-0.156667,0.224363,0.00914651,-0.394905,7
1343049991328,81.3351,35.7091,-2.16653,-1.62165,-0.0651796,-0.170608,-1.08217,1.56782,-0.441946,-0.0416669,-0.0403494,0.041268,-0.99747,81.0492,35.6833,-2.15161,-1.75972,0.100276,-0.134823,-0.331912,0.540778,-0.150342,0.223993,0.00910892,-0.394873,7
1343069988096,81.2918,35.7096,-2.17422,-1.64596,-0.0443727,-0.170406,-0.991468,0.818398,0.510194,-0.0411468,-0.0412391,0.0409767,-0.997463,81.014,35.6854,-2.15433,-1.76622,0.110845,-0.137822,-0.318527,0.516142,-0.149527,0.223177,0.00903525,-0.394788,7
1343089983904,81.2736,35.7091,-2.17611,-1.65175,-0.0453974,-0.171872,-0.0565656,-1.00399,-0.775762,-0.0406142,-0.0416913,0.0406915,-0.997478,80.9786,35.6877,-2.15712,-1.77244,0.120831,-0.140819,-0.303764,0.482553,-0.150171,0.222512,0.00897727,-0.394693,7
1343110006560,81.2339,35.708,-2.18038,-1.67176,-0.0412715,-0.182894,-0.346982,0.444381,-0.147702,-0.0390192,-0.0421939,0.0394785,-0.997571,80.9431,35.6902,-2.15997,-1.77837,0.130149,-0.143827,-0.288918,0.449247,-0.150595,0.222186,0.00895363,-0.394651,7
1343129999008,81.2146,35.7076,-2.18248,-1.67856,-0.0361642,-0.183476,-0.836718,0.44422,0.0465013,-0.0381981,-0.0421536,0.0388556,-0.997629,80.9075,35.6929,-2.16287,-1.78398,0.138838,-0.146858,-0.271568,0.419656,-0.152401,0.22149,0.00891101,-0.394553,7
1343149995648,81.1742,35.7069,-2.19222,-1.69256,-0.0202478,-0.199356,-1.36572,3.17171,-0.90816,-0.037629,-0.0421337,0.0381679,-0.997677,80.8717,35.6957,-2.16584,-1.78923,0.146936,-0.149921,-0.254303,0.390222,-0.153886,0.221137,0.00889414,-0.394508,7
1343169992448,81.123,35.7067,-2.19837,-1.71976,0.00446372,-0.208075,-0.807867,2.08879,-0.0901856,-0.0339526,-0.0414026,0.0368017,-0.997895,80.8359,35.6988,-2.16887,-1.79416,0.154443,-0.152972,-0.237856,0.360472,-0.151221,0.220457,0.00886905,-0.39439,7
1343189977856,81.1032,35.7069,-2.20077,-1.72693,0.0255863,-0.208653,-0.438924,1.58662,-0.0103826,-0.0329171,-0.0410275,0.0362761,-0.997965,80.8,35.7019,-2.17196,-1.7988,0.161604,-0.156019,-0.226592,0.355645,-0.153395,0.219596,0.00884516,-0.394213,7
1343210000736,81.053,35.7029,-2.2206,-1.75647,0.0455195,-0.229685,-0.137764,0.425131,0.551087,-0.030213,-0.0406752,0.0350942,-0.998107,80.7639,35.7052,-2.17511,-1.80322,0.168666,-0.159105,-0.215424,0.35051,-0.155099,0.219248,0.00883944,-0.394146,7
1343230001472,81.0328,35.7035,-2.2232,-1.76195,0.0476769,-0.223248,-0.816327,-0.0497784,0.568809,-0.0291501,-0.0401822,0.0342741,-0.998188,80.7278,35.7087,-2.17832,-1.80741,0.175633,-0.162199,-0.203841,0.346109,-0.154194,0.218569,0.00884481,-0.393933,7
1343249995936,80.9824,35.7051,-2.22916,-1.77272,0.0581105,-0.19247,-0.325247,-2.46137,1.33376,-0.0268414,-0.0389912,0.0323987,-0.998365,80.6917,35.7122,-2.1816,-1.81137,0.182508,-0.165271,-0.192426,0.341346,-0.152972,0.218218,0.00885078,-0.39383,7
1343269987552,80.9382,35.709,-2.24085,-1.80976,0.0467172,-0.212254,-0.423012,0.123164,-0.383053,-0.0261112,-0.0380346,0.0320948,-0.998427,80.6554,35.716,-2.18493,-1.8151,0.189301,-0.168299,-0.179815,0.33782,-0.149849,0.21739,0.00887115,-0.393559,7
1343289981920,80.9173,35.7095,-2.24332,-1.81529,0.0518659,-0.217439,-0.539075,0.772734,-0.51915,-0.0253594,-0.03732,0.0316524,-0.998489,80.619,35.7198,-2.18833,-1.81857,0.196011,-0.17123,-0.167125,0.333164,-0.143211,0.216711,0.00888791,-0.39329,7
1343309980128,80.8746,35.711,-2.24826,-1.82946,0.0680588,-0.201295,-0.99456,0.836216,0.120118,-0.0241159,-0.035606,0.0312165,-0.998597,80.5826,35.7238,-2.19178,-1.82178,0.202624,-0.174028,-0.154584,0.328064,-0.136574,0.216368,0.00889972,-0.393164,7
1343330004960,80.8526,35.7118,-2.25064,-1.83576,0.0741207,-0.196348,-0.0560933,0.174612,0.704829,-0.0237919,-0.0345751,0.031118,-0.998644,80.5462,35.7279,-2.19529,-1.82474,0.209124,-0.176695,-0.141231,0.321815,-0.130127,0.215683,0.0089299,-0.392899,7
1343349990624,80.7941,35.7077,-2.26594,-1.8499,0.0518427,-0.191842,-0.866638,1.186,0.163442,-0.0233361,-0.0324366,0.031198,-0.998721,80.5097,35.7322,-2.19885,-1.82743,0.215494,-0.179233,-0.128079,0.315186,-0.123677,0.215315,0.00894923,-0.392766,7
1343369991840,80.7507,35.7089,-2.27034,-1.85036,0.0532467,-0.184568,-1.31939,1.34905,-0.31083,-0.0233943,-0.0300558,0.0314796,-0.998787,80.4731,35.7365,-2.20246,-1.82989,0.221692,-0.18161,-0.117295,0.304596,-0.114082,0.214491,0.00902028,-0.392377,7
1343389995904,80.7303,35.7095,-2.27236,-1.84951,0.0582337,-0.181294,1.47381,-0.445763,0.903886,-0.0236141,-0.0289844,0.031665,-0.998808,80.4365,35.741,-2.20611,-1.83214,0.227697,-0.183768,-0.10794,0.295853,-0.101754,0.213839,0.00908523,-0.392058,7
1343410017120,80.6817,35.7176,-2.27738,-1.84609,0.0970883,-0.179041,-0.407244,2.10019,-0.540313,-0.0248205,-0.0257197,0.0327955,-0.99883,80.3998,35.7456,-2.20981,-1.8342,0.233525,-0.185682,-0.0985197,0.28688,-0.0897733,0.213514,0.00912005,-0.391912,7
1343430000608,80.6586,35.7189,-2.27961,-1.84798,0.112214,-0.178406,0.104894,0.321158,0.641877,-0.0253411,-0.0243739,0.0330969,-0.998842,80.3631,35.7504,-2.21354,-1.8361,0.239144,-0.187351,-0.0906612,0.274979,-0.0771322,0.212699,0.00920112,-0.391521,7
1343450051680,80.6171,35.7217,-2.28341,-1.84543,0.125336,-0.157097,-0.202868,-1.25615,1.42381,-0.0267188,-0.0223583,0.0341757,-0.998819,80.3264,35.7552,-2.2173,-1.83783,0.244524,-0.188771,-0.0826248,0.26304,-0.0649069,0.212329,0.0092404,-0.391356,7
1343470081568,80.574,35.7267,-2.28555,-1.85424,0.119287,-0.130243,-0.0708871,-0.223978,0.103248,-0.029087,-0.0205651,0.035445,-0.998745,80.2896,35.7602,-2.22109,-1.83921,0.249373,-0.189943,-0.055298,0.222049,-0.0524019,0.211675,0.00931585,-0.391058,7
1343489991040,80.5415,35.7288,-2.2878,-1.85769,0.127495,-0.126581,-0.324071,1.16244,0.315423,-0.030554,-0.0194585,0.0354662,-0.998724,80.2528,35.7652,-2.2249,-1.84004,0.253383,-0.190862,-0.0279051,0.179187,-0.0395894,0.210979,0.00939785,-0.390743,7
1343509986112,80.4997,35.7319,-2.29059,-1.85688,0.144243,-0.121357,0.98092,-0.942863,0.354899,-0.032077,-0.0181802,0.035171,-0.998712,80.216,35.7703,-2.22872,-1.84033,0.256549,-0.19153,-0.00102017,0.137556,-0.0272999,0.210474,0.00946145,-0.390523,7
1343530026144,80.4783,35.7337,-2.29196,-1.85569,0.155681,-0.11761,-0.774319,2.92502,0.294414,-0.0328331,-0.0176049,0.0349347,-0.998706,80.1792,35.7754,-2.23256,-1.84008,0.258878,-0.191995,0.0253933,0.0956203,-0.019233,0.209836,0.00954766,-0.390244,7
1343549978112,80.427,35.7434,-2.28371,-1.86748,0.183266,-0.0855807,0.525843,0.724685,0.786227,-0.0345073,-0.0161212,0.034039,-0.998701,80.1424,35.7806,-2.2364,-1.83932,0.260383,-0.192301,0.0512985,0.0550483,-0.0114358,0.209491,0.00959586,-0.390107,7
1343569989120,80.3849,35.7473,-2.28544,-1.88083,0.163245,-0.0706213,-2.24703,0.685357,0.0187825,-0.0355733,-0.0151563,0.0322979,-0.998738,80.1056,35.7858,-2.24025,-1.83806,0.261071,-0.192457,0.0738882,0.0140087,-0.00419834,0.208795,0.00968684,-0.389876,7
1343589985376,80.35,35.7504,-2.28672,-1.8961,0.171868,-0.0674405,0.596038,0.247322,0.325255,-0.0361519,-0.0142067,0.0302343,-0.998799,80.0689,35.7911,-2.2441,-1.83638,0.26093,-0.192472,0.0942015,-0.0278441,0.00264697,0.208167,0.00977351,-0.389673,7
1343609980544,80.305,35.7618,-2.28192,-1.90369,0.194032,-0.0550896,-1.23758,1.4077,-0.608525,-0.0354669,-0.0125496,0.0272542,-0.998929,80.0322,35.7963,-2.24794,-1.8343,0.259967,-0.192352,0.114283,-0.0681595,0.00930434,0.207647,0.0098487,-0.389515,7
1343630001984,80.2811,35.7643,-2.28264,-1.90981,0.199682,-0.0599684,0.257255,-0.503247,-0.172455,-0.035576,-0.0115743,0.0253853,-0.998988,79.9955,35.8015,-2.25179,-1.83184,0.258238,-0.192106,0.131016,-0.104509,0.0152689,0.207034,0.00992616,-0.389362,7
1343649990240,80.2362,35.7692,-2.28412,-1.91183,0.222058,-0.0647531,0.618254,-0.350468,0.2452,-0.0354282,-0.00960003,0.0218569,-0.999102,79.9589,35.8066,-2.25563,-1.82906,0.255796,-0.191743,0.1477,-0.139492,0.021071,0.206677,0.0099726,-0.389285,7
1343669980384,80.1829,35.7861,-2.286,-1.87571,0.232229,-0.0699254,0.228605,0.582798,-0.84602,-0.0330523,-0.00705051,0.0172072,-0.999298,79.9223,35.8117,-2.25946,-1.8259,0.252603,-0.191314,0.167523,-0.179578,0.0217784,0.206025,0.0100604,-0.389151,7
1343689979776,80.1603,35.7889,-2.28685,-1.87206,0.230234,-0.0706582,0.376737,-0.914161,0.724318,-0.0326628,-0.00606242,0.0154548,-0.999348,79.8858,35.8167,-2.26328,-1.82225,0.248594,-0.190874,0.19745,-0.221059,0.0222908,0.20527,0.0101346,-0.388997,7
1343709984224,80.1165,35.794,-2.28859,-1.87261,0.211504,-0.0820733,0.492457,0.416959,-0.715049,-0.0321059,-0.00419505,0.0121125,-0.999426,79.8494,35.8216,-2.26709,-1.81801,0.243769,-0.190422,0.226633,-0.261211,0.0228571,0.204939,0.0101681,-0.388941,7
1343730003712,80.0959,35.7963,-2.2895,-1.86328,0.209558,-0.0839069,1.20589,-0.771082,0.381504,-0.0316851,-0.00325963,0.0105541,-0.999462,79.8131,35.8264,-2.2709,-1.81319,0.238125,-0.189976,0.255065,-0.302926,0.0218368,0.204314,0.0102329,-0.38884,7
1343749985760,80.0512,35.8087,-2.28057,-1.83337,0.203306,-0.0576038,1.10079,0.594671,-0.0638447,-0.0304097,-0.000933047,0.00800727,-0.999524,79.7769,35.8311,-2.27469,-1.80781,0.231662,-0.189548,0.282786,-0.343198,0.0210198,0.204003,0.010266,-0.388799,7
1343769983552,79.9982,35.8146,-2.2823,-1.82014,0.193154,-0.0594952,0.100065,-1.46157,0.357346,-0.028392,0.000991511,0.00411671,-0.999613,79.7408,35.8357,-2.27848,-1.80188,0.224455,-0.189153,0.310248,-0.377259,0.0184624,0.203345,0.0103198,-0.388771,7
1343790000544,79.9774,35.8167,-2.28296,-1.81943,0.18306,-0.0570448,0.0247656,-0.302151,0.0707684,-0.0278772,0.00179516,0.00271333,-0.999632,79.7048,35.8401,-2.28226,-1.79537,0.216544,-0.188815,0.340223,-0.413676,0.0154246,0.202598,0.0103811,-0.388749,7
1343809986560,79.941,35.8307,-2.28379,-1.80973,0.206189,-0.0599525,0.599851,-1.32467,0.327111,-0.0257447,0.00393185,-3.05594e-06,-0.999679,79.669,35.8444,-2.28603,-1.78828,0.207917,-0.188534,0.369369,-0.448809,0.0127684,0.202286,0.0104079,-0.388747,7
1343830847776,79.8987,35.8353,-2.28523,-1.7987,0.193807,-0.0650568,0.566183,-0.357666,-0.354274,-0.0239877,0.00601674,-0.00336054,-0.999711,79.6333,35.8484,-2.2898,-1.78059,0.198617,-0.188301,0.399408,-0.480971,0.0105251,0.201646,0.0104401,-0.388758,7
1343849988672,79.879,35.8374,-2.28597,-1.78499,0.186556,-0.0689049,1.92748,-0.961486,-0.345758,-0.0228042,0.00690195,-0.00495141,-0.999729,79.5978,35.8523,-2.29357,-1.77231,0.188686,-0.188111,0.428535,-0.511961,0.00860386,0.201023,0.0104708,-0.388779,7
1343870011648,79.8273,35.8568,-2.28292,-1.76102,0.173122,-0.0845802,-0.13688,-0.7388,-0.655218,-0.0208521,0.00914504,-0.00925636,-0.999718,79.5624,35.856,-2.29733,-1.76351,0.178204,-0.187958,0.451479,-0.536051,0.00670436,0.200714,0.0104871,-0.388796,7
1343889991168,79.8062,35.8589,-2.28397,-1.75185,0.166327,-0.0913098,1.66622,-0.394178,-0.466943,-0.0194985,0.00962827,-0.0108421,-0.999727,79.5273,35.8594,-2.30108,-1.75409,0.167262,-0.187816,0.48938,-0.55809,0.00751827,0.19992,0.0104845,-0.388882,7
1343909991552,79.7653,35.8626,-2.28629,-1.72868,0.153251,-0.104378,-0.742564,0.130652,-0.145124,-0.016946,0.0102065,-0.0131622,-0.999743,79.4923,35.8627,-2.30484,-1.74394,0.155885,-0.187656,0.525734,-0.57953,0.00851746,0.199586,0.0104851,-0.388923,7
1343930004672,79.748,35.8642,-2.28737,-1.73563,0.1621,-0.112817,-0.648192,1.64003,-1.5437,-0.0159388,0.0104667,-0.0140686,-0.999746,79.4575,35.8657,-2.30859,-1.73307,0.144177,-0.187473,0.561338,-0.591171,0.00981705,0.198943,0.0104852,-0.38901,7
1343949989984,79.6968,35.8761,-2.29148,-1.74429,0.192047,-0.144771,0.189349,0.869835,-0.923044,-0.0126833,0.0112321,-0.016504,-0.999738,79.423,35.8684,-2.31234,-1.7215,0.132238,-0.187262,0.595483,-0.602809,0.0112921,0.198653,0.0104867,-0.389053,7
1343969992288,79.6578,35.8803,-2.29484,-1.71567,0.177503,-0.151643,0.352953,-1.12939,-0.321538,-0.00956213,0.0116143,-0.0175525,-0.999754,79.3886,35.8709,-2.31608,-1.70935,0.120165,-0.187015,0.618684,-0.604559,0.0134502,0.19786,0.0104645,-0.389174,7
1343989990176,79.6381,35.8824,-2.29663,-1.71785,0.178707,-0.160726,-0.732594,1.33881,-1.2589,-0.0081583,0.0119157,-0.0181257,-0.999753,79.3546,35.8732,-2.31982,-1.69676,0.108013,-0.186736,0.640865,-0.610678,0.0145057,0.197255,0.0104434,-0.389269,7
1344009991104,79.5835,35.8981,-2.29499,-1.69923,0.183524,-0.168738,1.30915,0.412545,-0.456151,-0.00302645,0.0137046,-0.0189913,-0.999736,79.3208,35.8753,-2.32355,-1.68373,0.095736,-0.186434,0.662276,-0.6171,0.0157213,0.196929,0.0104329,-0.389322,7
1344030006720,79.5648,35.9001,-2.29688,-1.69462,0.191306,-0.175243,-0.470557,1.00306,-0.727106,-0.00138593,0.0141412,-0.0193629,-0.999728,79.2872,35.8771,-2.32727,-1.67027,0.0833126,-0.186124,0.683177,-0.625263,0.015272,0.196128,0.0103634,-0.389497,7
1344050000160,79.5243,35.9047,-2.30107,-1.68048,0.182793,-0.172422,0.604503,-0.114421,-0.139117,0.0025444,0.0147738,-0.0204081,-0.9997,79.254,35.8786,-2.33099,-1.6564,0.0707246,-0.185821,0.703246,-0.633562,0.0150333,0.195823,0.010338,-0.389563,7
1344069986848,79.4894,35.9147,-2.29391,-1.668,0.208524,-0.183778,0.824775,-0.348388,-0.796363,0.00786177,0.0161794,-0.0213377,-0.999629,79.221,35.8799,-2.33471,-1.64209,0.0578802,-0.185485,0.727487,-0.650806,0.018576,0.195174,0.0102755,-0.389707,7
1344089982720,79.4604,35.9183,-2.29715,-1.64888,0.198752,-0.187689,1.36155,-0.768934,0.349198,0.0111778,0.0165719,-0.0224561,-0.999572,79.1883,35.8809,-2.33841,-1.62744,0.0448639,-0.18516,0.737695,-0.650887,0.0140391,0.194557,0.0101954,-0.389895,7
1344109998016,79.4217,35.9227,-2.3015,-1.64049,0.179186,-0.18105,2.15317,-1.70586,0.471278,0.015416,0.0171546,-0.0238749,-0.999478,79.1559,35.8817,-2.34211,-1.61259,0.0318421,-0.184921,0.747702,-0.651355,0.0100083,0.194081,0.0101301,-0.390039,7
1344129993312,79.3832,35.9299,-2.30846,-1.63269,0.16444,-0.194229,0.807851,0.0905169,0.249803,0.0207714,0.017614,-0.0247002,-0.999347,79.1238,35.8822,-2.34581,-1.59731,0.0185726,-0.184683,0.780228,-0.675437,0.0137267,0.193456,0.0100335,-0.39023,7
1344149997088,79.3629,35.9319,-2.31089,-1.6228,0.15388,-0.193745,0.774056,-1.78096,-0.172299,0.0233894,0.0178306,-0.0257027,-0.999264,79.092,35.8824,-2.3495,-1.58139,0.00483098,-0.184371,0.810961,-0.698568,0.0175645,0.192872,0.00992614,-0.390398,7
1344169994560,79.3249,35.935,-2.31541,-1.61134,0.118289,-0.190221,1.41729,-0.792175,0.375815,0.0280653,0.0178369,-0.0274483,-0.999103,79.0605,35.8824,-2.35318,-1.56492,-0.00938097,-0.183975,0.835595,-0.722471,0.0220467,0.192534,0.00986434,-0.390495,7
1344189991424,79.2969,35.937,-2.3187,-1.59651,0.100302,-0.186769,0.27832,-1.26433,0.0188802,0.0317205,0.0176668,-0.0286606,-0.998971,79.0294,35.882,-2.35686,-1.54794,-0.02421,-0.18353,0.862698,-0.760146,0.0225001,0.191914,0.00974087,-0.390672,7
1344209991360,79.2616,35.937,-2.32107,-1.58975,0.0566206,-0.190709,2.15093,-2.13398,-0.728551,0.0370608,0.0176255,-0.0302696,-0.998729,78.9986,35.8814,-2.36053,-1.53043,-0.0397754,-0.183073,0.887894,-0.796118,0.0232814,0.191446,0.00964479,-0.390805,7
1344229999328,79.2418,35.9376,-2.3235,-1.58039,0.0440897,-0.198712,-0.653258,0.12807,-0.552514,0.0399273,0.0173233,-0.031221,-0.998599,78.9682,35.8804,-2.36418,-1.51243,-0.056036,-0.182621,0.91163,-0.829656,0.021984,0.190855,0.00951974,-0.390983,7
1344249994656,79.2064,35.9386,-2.32807,-1.57446,0.0394334,-0.208505,-0.760526,0.564267,-1.10916,0.0448716,0.0168661,-0.0328471,-0.998352,78.9381,35.8792,-2.36783,-1.49397,-0.0729507,-0.18219,0.93352,-0.861551,0.0211115,0.190513,0.00944828,-0.391084,7
1344269998880,79.163,35.9396,-2.32877,-1.57924,0.0241227,-0.203378,0.484309,0.412801,-0.0905441,0.0513182,0.0163297,-0.0345523,-0.997983,78.9084,35.8775,-2.37147,-1.47514,-0.0903955,-0.181782,0.949459,-0.882751,0.0198267,0.18991,0.00931465,-0.391263,7
1344289991424,79.137,35.94,-2.33216,-1.57705,0.0231357,-0.208565,-0.218312,-0.532842,-0.540431,0.0551491,0.0164626,-0.036062,-0.997731,78.8791,35.8755,-2.3751,-1.45599,-0.108303,-0.181369,0.965095,-0.907756,0.0214702,0.189298,0.00916533,-0.391468,7
1344309989600,79.0993,35.9403,-2.33726,-1.56809,-0.000475782,-0.216358,-0.0983073,-0.55038,-0.429593,0.0610767,0.0168664,-0.0392575,-0.99727,78.8502,35.8732,-2.37873,-1.43655,-0.126697,-0.180921,0.979171,-0.931418,0.0233648,0.188874,0.00905926,-0.39161,7
1344330008064,79.0821,35.9402,-2.33963,-1.5544,-0.0145513,-0.215988,2.58907,-2.01021,0.496927,0.063967,0.0171763,-0.0408384,-0.997026,78.8217,35.8705,-2.38234,-1.41684,-0.14557,-0.180408,0.991646,-0.955708,0.0279966,0.188276,0.00889827,-0.391809,7
1344349994400,79.0383,35.9392,-2.34553,-1.53947,-0.0278018,-0.209199,1.37561,-1.18477,0.605013,0.070769,0.0184184,-0.0431064,-0.996442,78.7935,35.8674,-2.38594,-1.39689,-0.164916,-0.1798,1.00264,-0.978606,0.0327957,0.18799,0.00882157,-0.391902,7
1344369983776,78.9933,35.9379,-2.35175,-1.50549,-0.0625245,-0.215134,1.19291,-1.48465,-0.299465,0.079168,0.0205131,-0.0483237,-0.995556,78.7658,35.8639,-2.38953,-1.37676,-0.184655,-0.179058,1.01003,-0.995111,0.0414357,0.187403,0.00864915,-0.392096,7
