timestamp,mocap_x(ned),mocap_y(ned),mocap_z(ned),mocap_vx(ned),mocap_vy(ned),mocap_vz(ned),mocap_ax(ned),mocap_ay(ned),mocap_az(ned),mocap_q_w,mocap_q_x,mocap_q_y,mocap_q_z,pos_d_x,pos_d_y,pos_d_z,vel_d_x,vel_d_y,vel_d_z,acc_d_x,acc_d_y,acc_d_z,ext_fl_acc(0),ext_fl_acc(1),ext_fl_acc(2)
1695201729699673152,0.590038,-1.80646,-0.994025,-0.0122857,0.00468363,0.113566,0.295723,0.386144,0.0798726,0.716142,-0.0199372,-0.0292974,-0.697054,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.155996,0.805291,0.252078
1695201729706725760,0.590038,-1.80646,-0.994025,-0.0122857,0.00468363,0.113566,0.295723,0.386144,0.0798726,0.716142,-0.0199372,-0.0292974,-0.697054,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.155197,0.806014,0.273087
1695201729717145696,0.590038,-1.80646,-0.994025,-0.0122857,0.00468363,0.113566,0.295723,0.386144,0.0798726,0.716142,-0.0199372,-0.0292974,-0.697054,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.154482,0.806618,0.294141
1695201729729570784,0.590038,-1.80646,-0.994025,-0.0122857,0.00468363,0.113566,0.295723,0.386144,0.0798726,0.716142,-0.0199372,-0.0292974,-0.697054,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.153844,0.807119,0.315236
1695201729736675488,0.589781,-1.80642,-0.989313,-0.013242,0.00767251,0.110331,0.28077,-0.000416599,0.118156,0.717665,-0.0135407,-0.0329025,-0.695479,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.153433,0.808081,0.336315
1695201729746723392,0.589781,-1.80642,-0.989313,-0.013242,0.00767251,0.110331,0.28077,-0.000416599,0.118156,0.717665,-0.0135407,-0.0329025,-0.695479,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.153358,0.808827,0.357441
1695201729756803648,0.589781,-1.80642,-0.989313,-0.013242,0.00767251,0.110331,0.28077,-0.000416599,0.118156,0.717665,-0.0135407,-0.0329025,-0.695479,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.153583,0.809385,0.378611
1695201729767095424,0.589781,-1.80642,-0.989313,-0.013242,0.00767251,0.110331,0.28077,-0.000416599,0.118156,0.717665,-0.0135407,-0.0329025,-0.695479,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.154075,0.809776,0.399819
1695201729778529664,0.589464,-1.80604,-0.985942,-0.0149224,0.0111346,0.0841966,0.0962889,0.195458,0.0777751,0.718107,-0.0120944,-0.0329265,-0.695049,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.155323,0.810791,0.420676
1695201729789209920,0.589382,-1.80594,-0.984943,-0.0126697,0.0101955,0.078234,0.0479318,0.101446,0.112544,0.719123,-0.0105486,-0.0318677,-0.694071,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.156431,0.811362,0.441532
1695201729796804288,0.589382,-1.80594,-0.984943,-0.0126697,0.0101955,0.078234,0.0479318,0.101446,0.112544,0.719123,-0.0105486,-0.0318677,-0.694071,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.157834,0.811584,0.462404
1695201729806736352,0.589382,-1.80594,-0.984943,-0.0126697,0.0101955,0.078234,0.0479318,0.101446,0.112544,0.719123,-0.0105486,-0.0318677,-0.694071,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.1595,0.811492,0.483277
1695201729818288256,0.589382,-1.80594,-0.984943,-0.0126697,0.0101955,0.078234,0.0479318,0.101446,0.112544,0.719123,-0.0105486,-0.0318677,-0.694071,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.161399,0.811122,0.504147
1695201729826690912,0.58953,-1.80493,-0.981558,-0.00350094,0.0289038,0.0161484,0.275631,-0.0429299,0.0690801,0.720362,-0.00783394,-0.0368955,-0.692572,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.162064,0.817938,0.523303
1695201729836841504,0.58953,-1.80493,-0.981558,-0.00350094,0.0289038,0.0161484,0.275631,-0.0429299,0.0690801,0.720362,-0.00783394,-0.0368955,-0.692572,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.163889,0.823132,0.542925
1695201729848017696,0.58953,-1.80493,-0.981558,-0.00350094,0.0289038,0.0161484,0.275631,-0.0429299,0.0690801,0.720362,-0.00783394,-0.0368955,-0.692572,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.166771,0.827293,0.562657
1695201729856805760,0.58953,-1.80493,-0.981558,-0.00350094,0.0289038,0.0161484,0.275631,-0.0429299,0.0690801,0.720362,-0.00783394,-0.0368955,-0.692572,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.170617,0.830458,0.582402
1695201729869296864,0.589879,-1.80403,-0.981073,0.0125336,0.0232546,-0.029527,0.0548204,-0.229566,0.0332681,0.721134,-0.00746473,-0.0386727,-0.691675,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.160881,0.829731,0.584536
1695201729876702528,0.590178,-1.80349,-0.981328,0.0131437,0.0299594,-0.0363946,0.00338909,-0.373413,0.023155,0.72115,-0.00994313,-0.0411917,-0.691482,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.158426,0.839935,0.581015
1695201729889243648,0.590178,-1.80349,-0.981328,0.0131437,0.0299594,-0.0363946,0.00338909,-0.373413,0.023155,0.72115,-0.00994313,-0.0411917,-0.691482,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.162808,0.846278,0.57823
1695201729896803328,0.590178,-1.80349,-0.981328,0.0131437,0.0299594,-0.0363946,0.00338909,-0.373413,0.023155,0.72115,-0.00994313,-0.0411917,-0.691482,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.17259,0.84927,0.574807
1695201729906869760,0.590178,-1.80349,-0.981328,0.0131437,0.0299594,-0.0363946,0.00338909,-0.373413,0.023155,0.72115,-0.00994313,-0.0411917,-0.691482,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.186555,0.849484,0.57094
1695201729918639008,0.591193,-1.80219,-0.982576,0.0239921,0.0345997,-0.0446065,-0.233108,-0.137816,-0.0452062,0.720698,-0.0154036,-0.0435741,-0.691707,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.182356,0.855988,0.552423
1695201729927986272,0.591193,-1.80219,-0.982576,0.0239921,0.0345997,-0.0446065,-0.233108,-0.137816,-0.0452062,0.720698,-0.0154036,-0.0435741,-0.691707,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.183476,0.861907,0.534567
1695201729936789600,0.591193,-1.80219,-0.982576,0.0239921,0.0345997,-0.0446065,-0.233108,-0.137816,-0.0452062,0.720698,-0.0154036,-0.0435741,-0.691707,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.189236,0.866375,0.517354
1695201729946802080,0.591193,-1.80219,-0.982576,0.0239921,0.0345997,-0.0446065,-0.233108,-0.137816,-0.0452062,0.720698,-0.0154036,-0.0435741,-0.691707,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.198634,0.869556,0.50076
1695201729958866752,0.592614,-1.8008,-0.983993,0.0279746,0.0313849,-0.05669,-0.252102,-0.214049,0.0482076,0.720729,-0.0214063,-0.0409329,-0.691677,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.200685,0.867382,0.480849
1695201729966684320,0.592614,-1.8008,-0.983993,0.0279746,0.0313849,-0.05669,-0.252102,-0.214049,0.0482076,0.720729,-0.0214063,-0.0409329,-0.691677,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.203647,0.865635,0.461022
1695201729976697536,0.592614,-1.8008,-0.983993,0.0279746,0.0313849,-0.05669,-0.252102,-0.214049,0.0482076,0.720729,-0.0214063,-0.0409329,-0.691677,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.207168,0.864283,0.441255
1695201729986694336,0.592614,-1.8008,-0.983993,0.0279746,0.0313849,-0.05669,-0.252102,-0.214049,0.0482076,0.720729,-0.0214063,-0.0409329,-0.691677,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.21113,0.86327,0.421552
1695201729998482880,0.592614,-1.8008,-0.983993,0.0279746,0.0313849,-0.05669,-0.252102,-0.214049,0.0482076,0.720729,-0.0214063,-0.0409329,-0.691677,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.215422,0.862538,0.401906
1695201730006585280,0.59415,-1.79965,-0.986202,0.0347307,0.014401,-0.0629362,-0.365478,-0.366816,0.0564989,0.721172,-0.0294211,-0.0409457,-0.690919,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.213695,0.850821,0.385533
1695201730018240480,0.59415,-1.79965,-0.986202,0.0347307,0.014401,-0.0629362,-0.365478,-0.366816,0.0564989,0.721172,-0.0294211,-0.0409457,-0.690919,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.211846,0.840738,0.368137
1695201730026782944,0.59415,-1.79965,-0.986202,0.0347307,0.014401,-0.0629362,-0.365478,-0.366816,0.0564989,0.721172,-0.0294211,-0.0409457,-0.690919,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.209954,0.832653,0.349739
1695201730036802272,0.59415,-1.79965,-0.986202,0.0347307,0.014401,-0.0629362,-0.365478,-0.366816,0.0564989,0.721172,-0.0294211,-0.0409457,-0.690919,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.208051,0.82652,0.330606
1695201730048859584,0.595995,-1.79918,-0.989425,0.0253768,-0.00347893,-0.0604737,-0.349915,-0.267302,0.0548016,0.721705,-0.0406508,-0.0414437,-0.689762,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.212162,0.812453,0.316649
1695201730056855296,0.595995,-1.79918,-0.989425,0.0253768,-0.00347893,-0.0604737,-0.349915,-0.267302,0.0548016,0.721705,-0.0406508,-0.0414437,-0.689762,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.215035,0.800786,0.300398
1695201730067054848,0.595995,-1.79918,-0.989425,0.0253768,-0.00347893,-0.0604737,-0.349915,-0.267302,0.0548016,0.721705,-0.0406508,-0.0414437,-0.689762,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.216471,0.792159,0.282193
1695201730078147712,0.595995,-1.79918,-0.989425,0.0253768,-0.00347893,-0.0604737,-0.349915,-0.267302,0.0548016,0.721705,-0.0406508,-0.0414437,-0.689762,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.216459,0.786811,0.262725
1695201730086709728,0.595995,-1.79918,-0.989425,0.0253768,-0.00347893,-0.0604737,-0.349915,-0.267302,0.0548016,0.721705,-0.0406508,-0.0414437,-0.689762,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.215146,0.784592,0.242699
1695201730098121824,0.597864,-1.79907,-0.992728,0.0275757,-0.00529345,-0.067706,0.0564856,0.190752,-0.106591,0.721223,-0.0438402,-0.0386122,-0.690235,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.212017,0.783967,0.222696
1695201730106746048,0.597864,-1.79907,-0.992728,0.0275757,-0.00529345,-0.067706,0.0564856,0.190752,-0.106591,0.721223,-0.0438402,-0.0386122,-0.690235,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.207857,0.785316,0.202913
1695201730116777920,0.597864,-1.79907,-0.992728,0.0275757,-0.00529345,-0.067706,0.0564856,0.190752,-0.106591,0.721223,-0.0438402,-0.0386122,-0.690235,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.203018,0.788164,0.183428
1695201730129720416,0.597864,-1.79907,-0.992728,0.0275757,-0.00529345,-0.067706,0.0564856,0.190752,-0.106591,0.721223,-0.0438402,-0.0386122,-0.690235,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.197679,0.792176,0.164264
1695201730138682080,0.599144,-1.7996,-0.996445,0.00306715,-0.0117714,-0.0419417,0.00835344,-0.127034,-0.076066,0.71999,-0.0446809,-0.0397269,-0.691404,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.21078,0.796256,0.149541
1695201730147961408,0.599317,-1.79968,-0.997044,0.00705059,-0.00862419,-0.036246,-0.227047,0.345562,-0.0474185,0.719625,-0.0443216,-0.036747,-0.691972,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.216052,0.808726,0.134681
1695201730156720192,0.599317,-1.79968,-0.997044,0.00705059,-0.00862419,-0.036246,-0.227047,0.345562,-0.0474185,0.719625,-0.0443216,-0.036747,-0.691972,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.216658,0.821633,0.119266
1695201730166798848,0.599317,-1.79968,-0.997044,0.00705059,-0.00862419,-0.036246,-0.227047,0.345562,-0.0474185,0.719625,-0.0443216,-0.036747,-0.691972,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.214016,0.834618,0.104116
1695201730178663648,0.599317,-1.79968,-0.997044,0.00705059,-0.00862419,-0.036246,-0.227047,0.345562,-0.0474185,0.719625,-0.0443216,-0.036747,-0.691972,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.209133,0.847382,0.0893216
1695201730186729952,0.599317,-1.79968,-0.997044,0.00705059,-0.00862419,-0.036246,-0.227047,0.345562,-0.0474185,0.719625,-0.0443216,-0.036747,-0.691972,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.202688,0.859823,0.0748363
1695201730196804352,0.599977,-1.8005,-0.998902,-0.00010178,-0.0276747,-0.0048445,0.0603608,0.38273,0.0844477,0.720391,-0.0392047,-0.0294738,-0.691832,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.19994,0.853944,0.0938556
1695201730206779840,0.599977,-1.8005,-0.998902,-0.00010178,-0.0276747,-0.0048445,0.0603608,0.38273,0.0844477,0.720391,-0.0392047,-0.0294738,-0.691832,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.190489,0.848415,0.110669
1695201730217796256,0.599977,-1.8005,-0.998902,-0.00010178,-0.0276747,-0.0048445,0.0603608,0.38273,0.0844477,0.720391,-0.0392047,-0.0294738,-0.691832,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.176432,0.846067,0.123162
1695201730227005088,0.599977,-1.8005,-0.998902,-0.00010178,-0.0276747,-0.0048445,0.0603608,0.38273,0.0844477,0.720391,-0.0392047,-0.0294738,-0.691832,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.159149,0.846518,0.131873
1695201730237007712,0.600543,-1.80204,-0.999813,0.009512,-0.0401033,0.0165166,0.278739,0.393456,0.126183,0.722382,-0.0307361,-0.0258981,-0.690326,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.147251,0.839719,0.146753
1695201730248556192,0.600543,-1.80204,-0.999813,0.009512,-0.0401033,0.0165166,0.278739,0.393456,0.126183,0.722382,-0.0307361,-0.0258981,-0.690326,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.134415,0.832846,0.160766
1695201730257157792,0.600543,-1.80204,-0.999813,0.009512,-0.0401033,0.0165166,0.278739,0.393456,0.126183,0.722382,-0.0307361,-0.0258981,-0.690326,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.121204,0.826318,0.174576
1695201730267262048,0.600543,-1.80204,-0.999813,0.009512,-0.0401033,0.0165166,0.278739,0.393456,0.126183,0.722382,-0.0307361,-0.0258981,-0.690326,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.107696,0.820174,0.188257
1695201730278736192,0.601189,-1.80382,-0.999767,0.00168083,-0.0387761,0.0217329,0.424493,0.253925,0.0639527,0.723839,-0.0220714,-0.0271386,-0.689081,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.100001,0.815407,0.206282
1695201730286754720,0.601189,-1.80382,-0.999767,0.00168083,-0.0387761,0.0217329,0.424493,0.253925,0.0639527,0.723839,-0.0220714,-0.0271386,-0.689081,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.092697,0.809977,0.224266
1695201730296778016,0.601189,-1.80382,-0.999767,0.00168083,-0.0387761,0.0217329,0.424493,0.253925,0.0639527,0.723839,-0.0220714,-0.0271386,-0.689081,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0859818,0.804077,0.242322
1695201730310067840,0.601189,-1.80382,-0.999767,0.00168083,-0.0387761,0.0217329,0.424493,0.253925,0.0639527,0.723839,-0.0220714,-0.0271386,-0.689081,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0799038,0.797795,0.260464
1695201730316641824,0.601189,-1.80382,-0.999767,0.00168083,-0.0387761,0.0217329,0.424493,0.253925,0.0639527,0.723839,-0.0220714,-0.0271386,-0.689081,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0744964,0.791213,0.278703
1695201730328415392,0.601645,-1.8054,-0.999702,0.00662339,-0.03138,0.0186089,0.219165,0.129245,0.00653994,0.724281,-0.0141127,-0.0278561,-0.688798,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0633465,0.792493,0.295389
1695201730336973408,0.601645,-1.8054,-0.999702,0.00662339,-0.03138,0.0186089,0.219165,0.129245,0.00653994,0.724281,-0.0141127,-0.0278561,-0.688798,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.05483,0.791216,0.313548
1695201730346782112,0.601645,-1.8054,-0.999702,0.00662339,-0.03138,0.0186089,0.219165,0.129245,0.00653994,0.724281,-0.0141127,-0.0278561,-0.688798,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0493277,0.787326,0.332472
1695201730358009248,0.601645,-1.8054,-0.999702,0.00662339,-0.03138,0.0186089,0.219165,0.129245,0.00653994,0.724281,-0.0141127,-0.0278561,-0.688798,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.047041,0.781109,0.351432
1695201730366914624,0.602514,-1.80661,-0.999326,0.016498,-0.0166356,0.0391084,0.298693,0.208659,-0.0547162,0.723896,-0.0086285,-0.0302319,-0.689192,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0415794,0.786707,0.370106
1695201730377699168,0.602514,-1.80661,-0.999326,0.016498,-0.0166356,0.0391084,0.298693,0.208659,-0.0547162,0.723896,-0.0086285,-0.0302319,-0.689192,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0380309,0.790791,0.389585
1695201730386754304,0.602514,-1.80661,-0.999326,0.016498,-0.0166356,0.0391084,0.298693,0.208659,-0.0547162,0.723896,-0.0086285,-0.0302319,-0.689192,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0367985,0.793046,0.40963
1695201730396809312,0.602514,-1.80661,-0.999326,0.016498,-0.0166356,0.0391084,0.298693,0.208659,-0.0547162,0.723896,-0.0086285,-0.0302319,-0.689192,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0377349,0.793564,0.429807
1695201730408082240,0.602514,-1.80661,-0.999326,0.016498,-0.0166356,0.0391084,0.298693,0.208659,-0.0547162,0.723896,-0.0086285,-0.0302319,-0.689192,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0405802,0.792537,0.449786
1695201730417256032,0.604284,-1.80807,-0.997904,0.0232894,-0.00334232,0.029302,-0.186482,-0.00915886,-0.0410403,0.722971,-0.00521605,-0.0274303,-0.690314,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0404865,0.80151,0.467823
1695201730428056800,0.604284,-1.80807,-0.997904,0.0232894,-0.00334232,0.029302,-0.186482,-0.00915886,-0.0410403,0.722971,-0.00521605,-0.0274303,-0.690314,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0432823,0.80648,0.48714
1695201730439655680,0.604284,-1.80807,-0.997904,0.0232894,-0.00334232,0.029302,-0.186482,-0.00915886,-0.0410403,0.722971,-0.00521605,-0.0274303,-0.690314,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0485632,0.807697,0.506538
1695201730446763360,0.604284,-1.80807,-0.997904,0.0232894,-0.00334232,0.029302,-0.186482,-0.00915886,-0.0410403,0.722971,-0.00521605,-0.0274303,-0.690314,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0556985,0.805708,0.525272
1695201730458089984,0.605284,-1.80849,-0.996934,0.0257522,0.0120825,0.0284384,-0.514972,-0.0210009,-0.0359111,0.722198,-0.0117724,-0.0217743,-0.691243,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0618959,0.814703,0.542211
1695201730466658592,0.605804,-1.8085,-0.996436,0.0150724,0.0189936,0.0324665,-0.357825,0.0794928,-0.0095084,0.722096,-0.0149842,-0.0178564,-0.691401,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0730765,0.822679,0.557057
1695201730477553952,0.605804,-1.8085,-0.996436,0.0150724,0.0189936,0.0324665,-0.357825,0.0794928,-0.0095084,0.722096,-0.0149842,-0.0178564,-0.691401,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0836976,0.82811,0.573364
1695201730486821408,0.605804,-1.8085,-0.996436,0.0150724,0.0189936,0.0324665,-0.357825,0.0794928,-0.0095084,0.722096,-0.0149842,-0.0178564,-0.691401,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0932987,0.830759,0.59093
1695201730496831488,0.605804,-1.8085,-0.996436,0.0150724,0.0189936,0.0324665,-0.357825,0.0794928,-0.0095084,0.722096,-0.0149842,-0.0178564,-0.691401,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.101656,0.830701,0.609306
1695201730508727328,0.605804,-1.8085,-0.996436,0.0150724,0.0189936,0.0324665,-0.357825,0.0794928,-0.0095084,0.722096,-0.0149842,-0.0178564,-0.691401,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.108671,0.828199,0.628068
1695201730516710624,0.606617,-1.80827,-0.995396,0.016626,0.0216594,0.0189215,-0.321514,-0.379285,-0.021097,0.721654,-0.0219339,-0.0164755,-0.69171,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.117522,0.823099,0.645368
1695201730529560032,0.606617,-1.80827,-0.995396,0.016626,0.0216594,0.0189215,-0.321514,-0.379285,-0.021097,0.721654,-0.0219339,-0.0164755,-0.69171,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.121961,0.815939,0.663613
1695201730536839744,0.606617,-1.80827,-0.995396,0.016626,0.0216594,0.0189215,-0.321514,-0.379285,-0.021097,0.721654,-0.0219339,-0.0164755,-0.69171,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.123079,0.807053,0.681607
1695201730546682464,0.606617,-1.80827,-0.995396,0.016626,0.0216594,0.0189215,-0.321514,-0.379285,-0.021097,0.721654,-0.0219339,-0.0164755,-0.69171,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.121566,0.797148,0.699036
1695201730556950368,0.607197,-1.80782,-0.994356,0.0166774,0.0238552,0.0204368,-0.05633,-0.23725,-0.0436595,0.721024,-0.0283732,-0.0177428,-0.692102,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.118085,0.789446,0.717288
1695201730569088000,0.607197,-1.80782,-0.994356,0.0166774,0.0238552,0.0204368,-0.05633,-0.23725,-0.0436595,0.721024,-0.0283732,-0.0177428,-0.692102,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.11218,0.782098,0.735058
1695201730576840736,0.607197,-1.80782,-0.994356,0.0166774,0.0238552,0.0204368,-0.05633,-0.23725,-0.0436595,0.721024,-0.0283732,-0.0177428,-0.692102,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.104538,0.775311,0.75239
1695201730586752608,0.607197,-1.80782,-0.994356,0.0166774,0.0238552,0.0204368,-0.05633,-0.23725,-0.0436595,0.721024,-0.0283732,-0.0177428,-0.692102,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0956462,0.769079,0.769337
1695201730598090656,0.60761,-1.8073,-0.993748,0.00371416,0.024906,0.00526101,0.0092963,-0.252226,-0.0360912,0.720249,-0.0314219,-0.0231887,-0.692616,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.102085,0.759748,0.772165
1695201730606906016,0.60761,-1.8073,-0.993748,0.00371416,0.024906,0.00526101,0.0092963,-0.252226,-0.0360912,0.720249,-0.0314219,-0.0231887,-0.692616,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.103048,0.753832,0.779882
1695201730618892768,0.60761,-1.8073,-0.993748,0.00371416,0.024906,0.00526101,0.0092963,-0.252226,-0.0360912,0.720249,-0.0314219,-0.0231887,-0.692616,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0995784,0.750607,0.788858
1695201730627050144,0.60761,-1.8073,-0.993748,0.00371416,0.024906,0.00526101,0.0092963,-0.252226,-0.0360912,0.720249,-0.0314219,-0.0231887,-0.692616,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.09258,0.749643,0.798877
1695201730638540864,0.60761,-1.8073,-0.993748,0.00371416,0.024906,0.00526101,0.0092963,-0.252226,-0.0360912,0.720249,-0.0314219,-0.0231887,-0.692616,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0828583,0.750547,0.809716
1695201730647132992,0.607865,-1.8065,-0.993734,0.00675876,0.0308081,-0.0267807,0.433266,-0.171903,-0.0844046,0.719383,-0.0309649,-0.0291159,-0.693312,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0765929,0.755553,0.791179
1695201730658232320,0.607865,-1.8065,-0.993734,0.00675876,0.0308081,-0.0267807,0.433266,-0.171903,-0.0844046,0.719383,-0.0309649,-0.0291159,-0.693312,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0694431,0.762014,0.773466
1695201730668020224,0.607865,-1.8065,-0.993734,0.00675876,0.0308081,-0.0267807,0.433266,-0.171903,-0.0844046,0.719383,-0.0309649,-0.0291159,-0.693312,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0621706,0.769071,0.756044
1695201730676925600,0.607865,-1.8065,-0.993734,0.00675876,0.0308081,-0.0267807,0.433266,-0.171903,-0.0844046,0.719383,-0.0309649,-0.0291159,-0.693312,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0548287,0.776649,0.738882
1695201730686846464,0.607853,-1.80522,-0.994941,-0.000325132,0.0278474,-0.0572791,0.120431,0.035669,0.00961147,0.719243,-0.0295704,-0.0346499,-0.693264,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0546332,0.778873,0.718646
1695201730697028352,0.607853,-1.80522,-0.994941,-0.000325132,0.0278474,-0.0572791,0.120431,0.035669,0.00961147,0.719243,-0.0295704,-0.0346499,-0.693264,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0546152,0.781773,0.698524
1695201730708375776,0.607853,-1.80522,-0.994941,-0.000325132,0.0278474,-0.0572791,0.120431,0.035669,0.00961147,0.719243,-0.0295704,-0.0346499,-0.693264,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0547574,0.784999,0.678454
1695201730717052128,0.607853,-1.80522,-0.994941,-0.000325132,0.0278474,-0.0572791,0.120431,0.035669,0.00961147,0.719243,-0.0295704,-0.0346499,-0.693264,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0550432,0.788497,0.658432
1695201730726815040,0.607853,-1.80522,-0.994941,-0.000325132,0.0278474,-0.0572791,0.120431,0.035669,0.00961147,0.719243,-0.0295704,-0.0346499,-0.693264,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0554566,0.792217,0.638454
1695201730736928544,0.60772,-1.8042,-0.997569,-0.00689454,0.0191646,-0.0715052,0.108897,-0.179057,-0.0283314,0.718678,-0.0272396,-0.039669,-0.693676,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0581689,0.792148,0.618185
1695201730746758272,0.60772,-1.8042,-0.997569,-0.00689454,0.0191646,-0.0715052,0.108897,-0.179057,-0.0283314,0.718678,-0.0272396,-0.039669,-0.693676,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0611507,0.792632,0.597967
1695201730756859456,0.60772,-1.8042,-0.997569,-0.00689454,0.0191646,-0.0715052,0.108897,-0.179057,-0.0283314,0.718678,-0.0272396,-0.039669,-0.693676,0.605859,-1.80578,-1,0,0,0,0,0,0,-0.0642677,0.793541,0.577777
